repository,file_path,file_name,directory,language,extension,loc,size_bytes,is_test_file
scikit-learn,examples/classification/plot_lda.py,plot_lda.py,examples/classification,Python,.py,87,3125,False
scikit-learn,examples/classification/plot_lda_qda.py,plot_lda_qda.py,examples/classification,Python,.py,204,7873,False
scikit-learn,examples/cluster/plot_adjusted_for_chance_measures.py,plot_adjusted_for_chance_measures.py,examples/cluster,Python,.py,195,8690,False
scikit-learn,examples/cluster/plot_affinity_propagation.py,plot_affinity_propagation.py,examples/cluster,Python,.py,64,2261,False
scikit-learn,examples/cluster/plot_agglomerative_clustering_metrics.py,plot_agglomerative_clustering_metrics.py,examples/cluster,Python,.py,116,4794,False
scikit-learn,examples/cluster/plot_agglomerative_dendrogram.py,plot_agglomerative_dendrogram.py,examples/cluster,Python,.py,42,1722,False
scikit-learn,examples/cluster/plot_birch_vs_minibatchkmeans.py,plot_birch_vs_minibatchkmeans.py,examples/cluster,Python,.py,90,3785,False
scikit-learn,examples/cluster/plot_bisect_kmeans.py,plot_bisect_kmeans.py,examples/cluster,Python,.py,47,2060,False
scikit-learn,examples/cluster/plot_cluster_comparison.py,plot_cluster_comparison.py,examples/cluster,Python,.py,259,8575,False
scikit-learn,examples/cluster/plot_coin_segmentation.py,plot_coin_segmentation.py,examples/cluster,Python,.py,85,3876,False
scikit-learn,examples/cluster/plot_coin_ward_segmentation.py,plot_coin_ward_segmentation.py,examples/cluster,Python,.py,72,2363,False
scikit-learn,examples/cluster/plot_dbscan.py,plot_dbscan.py,examples/cluster,Python,.py,106,4082,False
scikit-learn,examples/cluster/plot_dict_face_patches.py,plot_dict_face_patches.py,examples/cluster,Python,.py,72,2724,False
scikit-learn,examples/cluster/plot_digits_agglomeration.py,plot_digits_agglomeration.py,examples/cluster,Python,.py,48,1580,False
scikit-learn,examples/cluster/plot_digits_linkage.py,plot_digits_linkage.py,examples/cluster,Python,.py,64,2754,False
scikit-learn,examples/cluster/plot_face_compress.py,plot_face_compress.py,examples/cluster,Python,.py,159,6855,False
scikit-learn,examples/cluster/plot_feature_agglomeration_vs_univariate_selection.py,plot_feature_agglomeration_vs_univariate_selection.py,examples/cluster,Python,.py,94,3583,False
scikit-learn,examples/cluster/plot_hdbscan.py,plot_hdbscan.py,examples/cluster,Python,.py,226,9937,False
scikit-learn,examples/cluster/plot_inductive_clustering.py,plot_inductive_clustering.py,examples/cluster,Python,.py,101,4052,False
scikit-learn,examples/cluster/plot_kmeans_assumptions.py,plot_kmeans_assumptions.py,examples/cluster,Python,.py,142,6606,False
scikit-learn,examples/cluster/plot_kmeans_digits.py,plot_kmeans_digits.py,examples/cluster,Python,.py,162,6332,False
scikit-learn,examples/cluster/plot_kmeans_plusplus.py,plot_kmeans_plusplus.py,examples/cluster,Python,.py,33,1249,False
scikit-learn,examples/cluster/plot_kmeans_silhouette_analysis.py,plot_kmeans_silhouette_analysis.py,examples/cluster,Python,.py,132,5978,False
scikit-learn,examples/cluster/plot_kmeans_stability_low_dim_dense.py,plot_kmeans_stability_low_dim_dense.py,examples/cluster,Python,.py,104,4340,False
scikit-learn,examples/cluster/plot_linkage_comparison.py,plot_linkage_comparison.py,examples/cluster,Python,.py,148,5242,False
scikit-learn,examples/cluster/plot_mean_shift.py,plot_mean_shift.py,examples/cluster,Python,.py,53,1745,False
scikit-learn,examples/cluster/plot_mini_batch_kmeans.py,plot_mini_batch_kmeans.py,examples/cluster,Python,.py,118,4106,False
scikit-learn,examples/cluster/plot_optics.py,plot_optics.py,examples/cluster,Python,.py,88,3472,False
scikit-learn,examples/cluster/plot_segmentation_toy.py,plot_segmentation_toy.py,examples/cluster,Python,.py,88,3731,False
scikit-learn,examples/cluster/plot_ward_structured_vs_unstructured.py,plot_ward_structured_vs_unstructured.py,examples/cluster,Python,.py,158,6520,False
scikit-learn,examples/compose/plot_column_transformer.py,plot_column_transformer.py,examples/compose,Python,.py,159,6763,False
scikit-learn,examples/compose/plot_column_transformer_mixed_types.py,plot_column_transformer_mixed_types.py,examples/compose,Python,.py,190,7845,False
scikit-learn,examples/compose/plot_compare_reduction.py,plot_compare_reduction.py,examples/compose,Python,.py,108,4463,False
scikit-learn,examples/compose/plot_digits_pipe.py,plot_digits_pipe.py,examples/compose,Python,.py,70,2590,False
scikit-learn,examples/compose/plot_feature_union.py,plot_feature_union.py,examples/compose,Python,.py,43,1951,False
scikit-learn,examples/compose/plot_transformed_target.py,plot_transformed_target.py,examples/compose,Python,.py,191,7643,False
scikit-learn,examples/covariance/plot_covariance_estimation.py,plot_covariance_estimation.py,examples/covariance,Python,.py,135,5277,False
scikit-learn,examples/covariance/plot_lw_vs_oas.py,plot_lw_vs_oas.py,examples/covariance,Python,.py,94,3023,False
scikit-learn,examples/covariance/plot_mahalanobis_distances.py,plot_mahalanobis_distances.py,examples/covariance,Python,.py,183,8178,False
scikit-learn,examples/covariance/plot_robust_vs_empirical_covariance.py,plot_robust_vs_empirical_covariance.py,examples/covariance,Python,.py,167,6582,False
scikit-learn,examples/covariance/plot_sparse_cov.py,plot_sparse_cov.py,examples/covariance,Python,.py,132,4988,False
scikit-learn,examples/cross_decomposition/plot_compare_cross_decomposition.py,plot_compare_cross_decomposition.py,examples/cross_decomposition,Python,.py,144,4848,False
scikit-learn,examples/cross_decomposition/plot_pcr_vs_pls.py,plot_pcr_vs_pls.py,examples/cross_decomposition,Python,.py,146,7006,False
scikit-learn,examples/datasets/plot_random_multilabel_dataset.py,plot_random_multilabel_dataset.py,examples/datasets,Python,.py,88,3216,False
scikit-learn,examples/decomposition/plot_faces_decomposition.py,plot_faces_decomposition.py,examples/decomposition,Python,.py,288,10544,False
scikit-learn,examples/decomposition/plot_ica_blind_source_separation.py,plot_ica_blind_source_separation.py,examples/decomposition,Python,.py,64,2222,False
scikit-learn,examples/decomposition/plot_ica_vs_pca.py,plot_ica_vs_pca.py,examples/decomposition,Python,.py,89,3318,False
scikit-learn,examples/decomposition/plot_image_denoising.py,plot_image_denoising.py,examples/decomposition,Python,.py,153,6145,False
scikit-learn,examples/decomposition/plot_incremental_pca.py,plot_incremental_pca.py,examples/decomposition,Python,.py,49,2020,False
scikit-learn,examples/decomposition/plot_kernel_pca.py,plot_kernel_pca.py,examples/decomposition,Python,.py,140,6814,False
scikit-learn,examples/decomposition/plot_pca_iris.py,plot_pca_iris.py,examples/decomposition,Python,.py,87,3431,False
scikit-learn,examples/decomposition/plot_pca_vs_fa_model_selection.py,plot_pca_vs_fa_model_selection.py,examples/decomposition,Python,.py,113,4495,False
scikit-learn,examples/decomposition/plot_pca_vs_lda.py,plot_pca_vs_lda.py,examples/decomposition,Python,.py,51,2095,False
scikit-learn,examples/decomposition/plot_sparse_coding.py,plot_sparse_coding.py,examples/decomposition,Python,.py,106,4109,False
scikit-learn,examples/decomposition/plot_varimax_fa.py,plot_varimax_fa.py,examples/decomposition,Python,.py,63,2354,False
scikit-learn,examples/developing_estimators/sklearn_is_fitted.py,sklearn_is_fitted.py,examples/developing_estimators,Python,.py,61,2607,False
scikit-learn,examples/ensemble/plot_adaboost_multiclass.py,plot_adaboost_multiclass.py,examples/ensemble,Python,.py,224,10235,False
scikit-learn,examples/ensemble/plot_adaboost_regression.py,plot_adaboost_regression.py,examples/ensemble,Python,.py,61,2639,False
scikit-learn,examples/ensemble/plot_adaboost_twoclass.py,plot_adaboost_twoclass.py,examples/ensemble,Python,.py,92,3058,False
scikit-learn,examples/ensemble/plot_bias_variance.py,plot_bias_variance.py,examples/ensemble,Python,.py,146,7236,False
scikit-learn,examples/ensemble/plot_ensemble_oob.py,plot_ensemble_oob.py,examples/ensemble,Python,.py,85,3152,False
scikit-learn,examples/ensemble/plot_feature_transformation.py,plot_feature_transformation.py,examples/ensemble,Python,.py,128,5259,False
scikit-learn,examples/ensemble/plot_forest_hist_grad_boosting_comparison.py,plot_forest_hist_grad_boosting_comparison.py,examples/ensemble,Python,.py,197,8931,False
scikit-learn,examples/ensemble/plot_forest_importances.py,plot_forest_importances.py,examples/ensemble,Python,.py,98,4260,False
scikit-learn,examples/ensemble/plot_forest_iris.py,plot_forest_iris.py,examples/ensemble,Python,.py,152,6416,False
scikit-learn,examples/ensemble/plot_gradient_boosting_categorical.py,plot_gradient_boosting_categorical.py,examples/ensemble,Python,.py,329,13974,False
scikit-learn,examples/ensemble/plot_gradient_boosting_early_stopping.py,plot_gradient_boosting_early_stopping.py,examples/ensemble,Python,.py,152,6680,False
scikit-learn,examples/ensemble/plot_gradient_boosting_oob.py,plot_gradient_boosting_oob.py,examples/ensemble,Python,.py,116,4952,False
scikit-learn,examples/ensemble/plot_gradient_boosting_quantile.py,plot_gradient_boosting_quantile.py,examples/ensemble,Python,.py,327,13595,False
scikit-learn,examples/ensemble/plot_gradient_boosting_regression.py,plot_gradient_boosting_regression.py,examples/ensemble,Python,.py,155,6087,False
scikit-learn,examples/ensemble/plot_gradient_boosting_regularization.py,plot_gradient_boosting_regularization.py,examples/ensemble,Python,.py,71,2689,False
scikit-learn,examples/ensemble/plot_hgbt_regression.py,plot_hgbt_regression.py,examples/ensemble,Python,.py,374,16704,False
scikit-learn,examples/ensemble/plot_isolation_forest.py,plot_isolation_forest.py,examples/ensemble,Python,.py,103,4334,False
scikit-learn,examples/ensemble/plot_monotonic_constraints.py,plot_monotonic_constraints.py,examples/ensemble,Python,.py,89,3315,False
scikit-learn,examples/ensemble/plot_random_forest_embedding.py,plot_random_forest_embedding.py,examples/ensemble,Python,.py,87,3739,False
scikit-learn,examples/ensemble/plot_random_forest_regression_multioutput.py,plot_random_forest_regression_multioutput.py,examples/ensemble,Python,.py,82,2624,False
scikit-learn,examples/ensemble/plot_stack_predictors.py,plot_stack_predictors.py,examples/ensemble,Python,.py,242,10260,False
scikit-learn,examples/ensemble/plot_voting_decision_regions.py,plot_voting_decision_regions.py,examples/ensemble,Python,.py,184,7238,False
scikit-learn,examples/ensemble/plot_voting_regressor.py,plot_voting_regressor.py,examples/ensemble,Python,.py,73,2733,False
scikit-learn,examples/feature_selection/plot_f_test_vs_mi.py,plot_f_test_vs_mi.py,examples/feature_selection,Python,.py,39,1722,False
scikit-learn,examples/feature_selection/plot_feature_selection.py,plot_feature_selection.py,examples/feature_selection,Python,.py,108,3858,False
scikit-learn,examples/feature_selection/plot_feature_selection_pipeline.py,plot_feature_selection_pipeline.py,examples/feature_selection,Python,.py,68,2837,False
scikit-learn,examples/feature_selection/plot_rfe_digits.py,plot_rfe_digits.py,examples/feature_selection,Python,.py,44,1854,False
scikit-learn,examples/feature_selection/plot_rfe_with_cross_validation.py,plot_rfe_with_cross_validation.py,examples/feature_selection,Python,.py,97,3620,False
scikit-learn,examples/feature_selection/plot_select_from_model_diabetes.py,plot_select_from_model_diabetes.py,examples/feature_selection,Python,.py,169,7436,False
scikit-learn,examples/frozen/plot_frozen_examples.py,plot_frozen_examples.py,examples/frozen,Python,.py,84,3929,False
scikit-learn,examples/gaussian_process/plot_compare_gpr_krr.py,plot_compare_gpr_krr.py,examples/gaussian_process,Python,.py,360,13269,False
scikit-learn,examples/gaussian_process/plot_gpc.py,plot_gpc.py,examples/gaussian_process,Python,.py,111,3989,False
scikit-learn,examples/gaussian_process/plot_gpc_iris.py,plot_gpc_iris.py,examples/gaussian_process,Python,.py,52,2089,False
scikit-learn,examples/gaussian_process/plot_gpc_isoprobability.py,plot_gpc_isoprobability.py,examples/gaussian_process,Python,.py,74,2826,False
scikit-learn,examples/gaussian_process/plot_gpc_xor.py,plot_gpc_xor.py,examples/gaussian_process,Python,.py,50,2098,False
scikit-learn,examples/gaussian_process/plot_gpr_co2.py,plot_gpr_co2.py,examples/gaussian_process,Python,.py,195,8824,False
scikit-learn,examples/gaussian_process/plot_gpr_noisy.py,plot_gpr_noisy.py,examples/gaussian_process,Python,.py,204,7985,False
scikit-learn,examples/gaussian_process/plot_gpr_noisy_targets.py,plot_gpr_noisy_targets.py,examples/gaussian_process,Python,.py,131,5133,False
scikit-learn,examples/gaussian_process/plot_gpr_on_structured_data.py,plot_gpr_on_structured_data.py,examples/gaussian_process,Python,.py,156,6102,False
scikit-learn,examples/gaussian_process/plot_gpr_prior_posterior.py,plot_gpr_prior_posterior.py,examples/gaussian_process,Python,.py,209,8403,False
scikit-learn,examples/impute/plot_iterative_imputer_variants_comparison.py,plot_iterative_imputer_variants_comparison.py,examples/impute,Python,.py,144,6208,False
scikit-learn,examples/impute/plot_missing_values.py,plot_missing_values.py,examples/impute,Python,.py,213,8147,False
scikit-learn,examples/inspection/plot_causal_interpretation.py,plot_causal_interpretation.py,examples/inspection,Python,.py,164,7299,False
scikit-learn,examples/inspection/plot_linear_model_coefficient_interpretation.py,plot_linear_model_coefficient_interpretation.py,examples/inspection,Python,.py,683,27896,False
scikit-learn,examples/inspection/plot_partial_dependence.py,plot_partial_dependence.py,examples/inspection,Python,.py,562,22889,False
scikit-learn,examples/inspection/plot_partial_dependence_visualization_api.py,plot_partial_dependence_visualization_api.py,examples/inspection,Python,.py,122,5443,False
scikit-learn,examples/inspection/plot_permutation_importance.py,plot_permutation_importance.py,examples/inspection,Python,.py,232,10351,False
scikit-learn,examples/inspection/plot_permutation_importance_multicollinear.py,plot_permutation_importance_multicollinear.py,examples/inspection,Python,.py,174,8442,False
scikit-learn,examples/kernel_approximation/plot_scalable_poly_kernels.py,plot_scalable_poly_kernels.py,examples/kernel_approximation,Python,.py,209,7742,False
scikit-learn,examples/linear_model/plot_ard.py,plot_ard.py,examples/linear_model,Python,.py,183,7121,False
scikit-learn,examples/linear_model/plot_bayesian_ridge_curvefit.py,plot_bayesian_ridge_curvefit.py,examples/linear_model,Python,.py,73,3105,False
scikit-learn,examples/linear_model/plot_elastic_net_precomputed_gram_matrix_with_weighted_samples.py,plot_elastic_net_precomputed_gram_matrix_with_weighted_samples.py,examples/linear_model,Python,.py,42,2137,False
scikit-learn,examples/linear_model/plot_huber_vs_ridge.py,plot_huber_vs_ridge.py,examples/linear_model,Python,.py,52,2095,False
scikit-learn,examples/linear_model/plot_lasso_and_elasticnet.py,plot_lasso_and_elasticnet.py,examples/linear_model,Python,.py,211,9417,False
scikit-learn,examples/linear_model/plot_lasso_dense_vs_sparse_data.py,plot_lasso_dense_vs_sparse_data.py,examples/linear_model,Python,.py,69,2904,False
scikit-learn,examples/linear_model/plot_lasso_lars_ic.py,plot_lasso_lars_ic.py,examples/linear_model,Python,.py,94,3866,False
scikit-learn,examples/linear_model/plot_lasso_lasso_lars_elasticnet_path.py,plot_lasso_lasso_lars_elasticnet_path.py,examples/linear_model,Python,.py,103,4795,False
scikit-learn,examples/linear_model/plot_lasso_model_selection.py,plot_lasso_model_selection.py,examples/linear_model,Python,.py,221,8855,False
scikit-learn,examples/linear_model/plot_logistic_l1_l2_sparsity.py,plot_logistic_l1_l2_sparsity.py,examples/linear_model,Python,.py,66,3006,False
scikit-learn,examples/linear_model/plot_logistic_multinomial.py,plot_logistic_multinomial.py,examples/linear_model,Python,.py,170,7780,False
scikit-learn,examples/linear_model/plot_logistic_path.py,plot_logistic_path.py,examples/linear_model,Python,.py,80,2957,False
